setup_name,stock_code,stock_name,entry_date,entry_price,signal_date,signal_close,return_5d,return_10d,return_20d,return_60d,hold_return_5d,hold_return_10d,hold_return_20d,hold_return_60d,realized_drawdown,hit_stop,stop_reason,stop_date,stop_price,rs_rank_at_entry,proxy_symbol,market_proxy_return_20d,stock_return_20d,relative_return_vs_market_20d,breadth_below_ma20_pct,regime_event_id,regime_start_date,regime_end_date,momentum_flow,mtf_signal,sector
D_CRASH_SURVIVOR,7822,倍利科,2026-04-01,1590.00,2026-03-31,1510.00,5.97,-0.94,-15.72,-15.72,5.97,-0.94,-12.58,,-18.24,true,BREAK_MA60,2026-04-23,1340.00,98.44,0050,-8.13,16.60,24.73,75.94,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,8028,昇陽半導體,2025-03-14,139.50,2025-03-13,138.00,-1.08,-1.08,-1.08,-1.08,-1.08,-8.96,-22.22,7.89,-1.08,true,BREAK_MA60,2025-03-21,138.00,86.37,0050,-8.16,13.58,21.74,74.68,2,2025-03-13,2025-03-19,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,8033,雷虎,2025-03-14,67.60,2025-03-13,67.00,4.29,1.18,-8.14,-8.14,4.29,1.18,-9.62,-10.65,-8.88,true,BREAK_MA60,2025-03-31,62.10,90.43,0050,-8.16,8.84,17.00,74.68,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,8047,GREAT COMPUTER CORP,2026-04-01,55.40,2026-03-31,55.40,3.79,-0.18,-3.43,-7.58,3.79,-0.18,-3.43,,-9.03,true,BREAK_MA60,2026-05-15,51.20,99.16,0050,-8.13,20.83,28.96,75.94,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,8064,CONTREL TECHNOLOGY CO LTD,2026-04-01,67.20,2026-03-31,63.30,15.77,16.07,69.64,,15.77,16.07,69.64,,-5.06,false,,,0.00,90.79,0050,-8.13,34.11,42.24,75.94,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,8067,GISH INTERNATIONAL CO,2026-03-31,14.85,2026-03-30,15.05,-7.07,-7.07,-7.07,-7.07,-8.42,-10.44,-13.13,,-8.08,true,BREAK_MA60,2026-04-01,13.80,80.93,0050,-8.03,0.33,8.36,64.64,4,2026-03-30,2026-03-31,MOMENTUM_CONTINUATION,MODERATE,
D_CRASH_SURVIVOR,8070,長華*,2026-03-31,44.15,2026-03-30,44.90,-1.81,-1.81,-1.81,-1.81,6.12,5.10,8.61,,-2.60,true,BREAK_MA60,2026-04-01,43.35,74.96,0050,-8.03,5.40,13.43,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,8074,AURONA INDUSTRIES INC,2025-03-14,22.65,2025-03-13,22.60,0.22,-1.99,-4.64,-4.64,0.22,-1.99,-8.61,-10.60,-6.84,true,BREAK_MA60,2025-03-31,21.60,72.91,0050,-8.16,6.86,15.02,74.68,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,8081,致新,2025-03-20,250.00,2025-03-19,249.00,-1.00,-9.00,-9.00,-9.00,-1.00,-14.20,-16.60,-3.80,-9.40,true,BREAK_MA60,2025-03-31,227.50,85.66,0050,-8.65,2.47,11.12,67.98,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,8086,ADVANCED WIRELESS SEMICONDUCTOR,2026-03-31,123.50,2026-03-30,125.50,15.38,14.17,16.60,16.60,15.38,14.17,16.60,,-0.81,true,BREAK_MA60,2026-06-08,144.00,74.25,0050,-8.03,-0.40,7.63,64.64,4,2026-03-30,2026-03-31,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,8091,FEEDBACK TECHNOLOGY CORP,2026-04-01,151.50,2026-03-31,143.50,20.79,19.80,30.03,,20.79,19.80,30.03,,0.00,false,,,0.00,84.97,0050,-8.13,5.13,13.26,75.94,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,8096,COASIA ELECTRONICS CORP,2025-04-01,62.00,2025-03-31,62.00,-10.00,-10.00,-10.00,-10.00,-10.81,-13.71,-9.03,-29.03,-10.00,true,BREAK_MA60,2025-04-08,55.80,96.90,0050,-8.14,-2.82,5.31,92.02,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,8101,華冠,2025-03-14,19.40,2025-03-13,19.80,3.61,-1.55,-1.55,-1.55,3.61,-5.41,-15.72,-12.37,-1.55,true,BREAK_MA60,2025-03-26,19.10,99.45,0050,-8.16,-2.94,5.22,74.68,2,2025-03-13,2025-03-19,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,8102,JEILIN,2025-04-15,80.50,2025-04-14,80.30,-2.61,-2.61,-2.61,-2.61,-4.35,-1.86,-1.37,1.37,-4.35,true,BREAK_MA60,2025-04-16,78.40,86.61,0050,-9.61,-2.31,7.30,96.07,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,8147,NEXTRONICS ENGINEERING CORP,2026-03-31,138.50,2026-03-30,138.50,2.17,6.50,19.86,7.22,2.17,6.50,19.86,,-5.05,true,BREAK_MA60,2026-06-08,148.50,80.88,0050,-8.03,4.14,12.16,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,8171,FORMOSA ELECTRONIC INDUSTRIES I,2025-03-14,39.40,2025-03-13,39.45,3.43,10.66,-7.11,-7.11,3.43,10.66,-3.43,-18.91,-7.11,true,BREAK_MA60,2025-04-07,36.60,89.65,0050,-8.16,0.51,8.67,74.68,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,8171,FORMOSA ELECTRONIC INDUSTRIES I,2025-04-16,38.05,2025-04-15,38.05,-1.45,-1.45,-1.45,-1.45,-3.02,-7.36,-4.86,-21.42,-1.97,true,BREAK_MA60,2025-04-21,37.50,94.62,0050,-8.39,-1.30,7.10,91.98,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,8176,Z-COM INC,2025-03-20,15.70,2025-03-19,15.40,-0.96,-8.60,-8.60,-8.60,-0.96,-20.70,-34.39,-31.53,-8.92,true,BREAK_MA60,2025-03-28,14.35,73.84,0050,-8.65,4.05,12.71,67.98,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,8210,勤誠,2025-03-14,293.00,2025-03-13,292.50,-0.51,-5.12,-14.51,-14.51,-0.51,-5.12,-20.82,30.55,-14.51,true,BREAK_MA60,2025-03-31,250.50,78.70,0050,-8.16,6.75,14.92,74.68,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,8284,MITAKE INFORMATION CORPORATION,2025-04-15,65.90,2025-04-14,65.80,0.76,0.76,0.76,0.76,0.61,3.95,9.86,2.43,0.00,true,BREAK_MA60,2025-04-17,66.40,89.63,0050,-9.61,-2.95,6.66,96.07,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,8383,CHEN FULL INT CO,2025-03-14,44.80,2025-03-13,45.00,23.88,14.06,1.34,1.34,23.88,14.06,1.23,0.67,0.00,true,BREAK_MA60,2025-04-07,45.40,71.77,0050,-8.16,1.35,9.52,74.68,2,2025-03-13,2025-03-19,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,8401,BAI SHA TECHNOLOGY CO LTD,2025-03-20,31.68,2025-03-19,31.50,-4.87,-8.55,-8.55,-8.55,-4.87,-19.76,-20.50,-18.58,-9.14,true,BREAK_MA60,2025-03-28,28.97,90.14,0050,-8.65,5.48,14.13,67.98,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,8415,BRIGHTON-BEST INTERNATION (TAIW,2025-03-20,38.60,2025-03-19,38.60,-0.78,-7.38,-7.38,-7.38,-0.78,-15.67,-14.25,-12.18,-7.38,true,BREAK_MA60,2025-03-31,35.75,85.24,0050,-8.65,3.35,12.00,67.98,2,2025-03-13,2025-03-19,MOMENTUM_BUILDING,MODERATE,
D_CRASH_SURVIVOR,8416,SOLIDWIZARD TECHNOLOGY CO LTD,2025-04-28,165.00,2025-04-25,163.00,5.15,4.24,4.55,-0.30,5.15,4.24,4.55,-2.42,-1.21,true,BREAK_MA60,2025-06-17,164.50,86.44,0050,-10.16,-3.55,6.61,60.45,3,2025-03-31,2025-04-25,MOMENTUM_BUILDING,MODERATE,
D_CRASH_SURVIVOR,8421,XU YUAN PACKAGING TECHNOLOGY CO,2026-03-31,13.75,2026-03-30,13.55,-1.45,-1.82,-1.09,-1.82,-1.45,-1.82,-1.09,,-3.27,true,BREAK_MA60,2026-05-26,13.50,72.26,0050,-8.03,1.88,9.91,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,8422,可寧衛*,2025-04-16,18.35,2025-04-15,18.35,-0.82,-0.82,-0.82,-0.82,-1.36,-1.09,3.27,1.63,-1.91,true,BREAK_MA60,2025-04-17,18.20,84.27,0050,-8.39,-2.39,6.00,91.98,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,8424,WELLPOOL CO LTD,2025-04-16,70.10,2025-04-15,70.10,-0.29,-0.29,-0.29,-0.29,-0.14,0.71,4.56,4.28,-0.29,true,BREAK_MA60,2025-04-21,69.90,84.84,0050,-8.39,-1.41,6.99,91.98,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,8435,ZIMMITE TAIWAN LTD,2025-03-20,77.10,2025-03-19,76.50,-0.13,-2.98,-2.98,-2.98,-0.13,-11.28,-8.95,-13.75,-3.37,true,BREAK_MA60,2025-03-31,74.80,71.03,0050,-8.65,2.55,11.20,67.98,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,8443,阿瘦,2025-04-18,11.55,2025-04-17,11.60,0.87,0.87,0.87,0.87,2.60,2.60,2.60,4.33,0.00,true,BREAK_MA60,2025-04-21,11.65,80.94,0050,-12.17,-2.52,9.65,90.90,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,8462,柏文,2025-04-01,128.00,2025-03-31,127.00,-10.94,-10.94,-10.94,-10.94,-3.52,3.91,8.20,-1.17,-10.94,true,BREAK_MA60,2025-04-07,114.00,76.98,0050,-8.14,3.25,11.39,92.02,3,2025-03-31,2025-04-25,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,8462,柏文,2025-04-23,128.50,2025-04-22,128.00,3.50,6.61,3.50,1.56,3.50,6.61,3.50,10.51,-0.39,true,BREAK_MA60,2025-06-17,130.50,93.48,0050,-14.76,-3.40,11.36,89.57,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,8472,NAVICARE BIOTECH CO LTD,2025-04-22,25.85,2025-04-21,25.85,-1.93,-1.93,-1.93,-1.93,0.58,4.45,10.06,75.82,-1.93,true,BREAK_MA60,2025-04-24,25.35,84.54,0050,-14.01,-2.27,11.75,89.62,3,2025-03-31,2025-04-25,STRUCTURAL_SHIFT_UP,MODERATE,
D_CRASH_SURVIVOR,8472,NAVICARE BIOTECH CO LTD,2026-04-01,79.80,2026-03-31,79.90,-5.01,-6.89,-10.15,-10.15,-5.01,-6.89,-11.78,,-10.15,true,PCT_-10,2026-04-22,71.70,71.75,0050,-8.13,36.58,44.71,75.94,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,8473,山林水,2026-03-31,38.80,2026-03-30,38.85,-2.45,-2.45,-2.45,-2.45,-6.57,-2.58,-7.47,,-2.71,true,BREAK_MA60,2026-04-01,37.85,72.87,0050,-8.03,2.24,10.26,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,8477,XXTECHEC CO LTD,2026-03-31,13.80,2026-03-30,13.80,0.00,-3.26,-4.35,-4.35,0.00,-3.26,-1.81,,-5.80,true,BREAK_MA60,2026-04-20,13.20,73.18,0050,-8.03,3.76,11.79,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,8487,愛爾達-創,2025-04-18,79.20,2025-04-17,79.00,-0.76,3.41,-0.88,-0.88,-0.76,3.41,-0.88,-2.02,-2.78,true,BREAK_MA60,2025-05-19,78.50,94.31,0050,-12.17,-3.19,8.99,90.90,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,8489,SAMBEST CO LTD,2025-04-21,32.80,2025-04-18,32.30,-8.84,-8.84,-8.84,-8.84,0.91,8.54,16.62,43.29,-8.84,true,BREAK_MA60,2025-04-22,29.90,93.89,0050,-10.88,9.31,20.19,87.42,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,8499,鼎炫-KY,2025-03-14,161.50,2025-03-13,158.50,2.48,-6.19,-16.72,-16.72,2.48,-6.19,-12.07,-7.74,-16.72,true,BREAK_MA60,2025-04-08,134.50,95.13,0050,-8.16,25.79,33.96,74.68,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,8905,EAGLE COLD STORAGE ENTERPRISES,2025-04-24,31.45,2025-04-23,31.40,1.75,4.93,4.93,0.16,1.75,4.93,4.93,-2.70,-3.50,true,BREAK_MA60,2025-06-02,31.50,86.26,0050,-10.89,-1.88,9.01,81.29,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,8923,CHINA TIMES PUBLISH,2025-03-17,20.30,2025-03-14,20.25,-3.94,-3.94,-3.94,-3.94,-2.71,-2.46,-3.20,-1.72,-3.94,true,BREAK_MA60,2025-03-18,19.50,78.10,0050,-8.07,3.05,11.13,71.10,2,2025-03-13,2025-03-19,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,8923,CHINA TIMES PUBLISH,2025-04-15,19.40,2025-04-14,20.00,1.29,1.29,1.29,1.29,2.84,0.52,2.32,3.35,0.00,true,BREAK_MA60,2025-04-16,19.65,95.71,0050,-9.61,4.17,13.77,96.07,3,2025-03-31,2025-04-25,MOMENTUM_FADING,CONFLICTED,
D_CRASH_SURVIVOR,8932,WISELINK CO LTD,2025-04-01,45.34,2025-03-31,45.20,-8.44,-8.44,-8.44,-8.44,-13.22,-10.38,3.26,32.25,-8.44,true,BREAK_MA60,2025-04-07,41.51,92.59,0050,-8.14,-1.31,6.83,92.02,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,9802,鈺齊-KY,2025-03-20,136.00,2025-03-19,133.00,-3.68,-3.68,-3.68,-3.68,-5.15,-17.65,-32.79,-18.01,-4.41,true,BREAK_MA60,2025-03-24,131.00,83.11,0050,-8.65,-2.92,5.73,67.98,2,2025-03-13,2025-03-19,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,9905,大華,2025-03-17,24.00,2025-03-14,24.05,0.21,-2.71,-2.71,-2.71,0.21,-2.71,-4.58,-4.58,-3.33,true,BREAK_MA60,2025-03-31,23.35,72.47,0050,-8.07,1.48,9.55,71.10,2,2025-03-13,2025-03-19,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,9905,大華,2025-04-25,22.95,2025-04-24,22.90,0.22,0.22,0.22,0.22,0.44,1.96,2.18,-7.41,-0.22,true,BREAK_MA60,2025-04-28,23.00,86.23,0050,-12.32,-4.18,8.14,77.15,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,9907,統一實,2025-04-23,17.20,2025-04-22,17.05,4.94,17.73,18.60,11.05,4.94,17.73,18.60,3.49,0.00,true,BREAK_MA60,2025-07-11,19.10,89.64,0050,-14.76,-5.54,9.22,89.57,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,9908,大台北,2025-04-15,30.25,2025-04-14,30.50,0.17,0.17,0.17,0.17,4.79,3.14,2.81,2.48,0.00,true,BREAK_MA60,2025-04-16,30.30,87.75,0050,-9.61,-0.33,9.28,96.07,3,2025-03-31,2025-04-25,MOMENTUM_BUILDING,MODERATE,
D_CRASH_SURVIVOR,9908,大台北,2025-04-18,30.80,2025-04-17,31.90,1.14,1.30,0.65,0.00,1.14,1.30,0.65,0.49,-0.32,true,BREAK_MA60,2025-06-02,30.80,90.77,0050,-12.17,4.25,16.42,90.90,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,9911,櫻花,2025-04-22,83.00,2025-04-21,83.00,-0.48,-0.48,-0.48,-0.48,3.13,6.63,6.14,2.53,-0.48,true,BREAK_MA60,2025-04-23,82.60,81.31,0050,-14.01,-8.59,5.42,89.62,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,9912,偉聯,2025-04-17,11.40,2025-04-16,11.65,2.19,2.19,2.19,2.19,3.51,3.51,1.75,3.95,0.00,true,BREAK_MA60,2025-04-18,11.65,80.84,0050,-10.82,1.30,12.13,91.98,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,9912,偉聯,2026-04-01,12.60,2026-03-31,12.50,0.40,-0.40,-3.17,-3.17,0.40,-0.40,1.59,,-3.17,true,BREAK_MA60,2026-04-23,12.20,70.72,0050,-8.13,2.88,11.01,75.94,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,9918,欣天然,2026-03-31,49.00,2026-03-30,50.00,-12.24,-12.24,-12.24,-12.24,-11.22,-11.22,-11.73,,-15.20,true,BREAK_MA60,2026-04-08,43.00,84.10,0050,-8.03,21.80,29.83,64.64,4,2026-03-30,2026-03-31,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,9925,新保,2025-04-21,41.10,2025-04-18,41.20,-0.49,-0.49,-0.49,-0.49,-0.24,0.36,0.61,0.49,-1.22,true,BREAK_MA60,2025-04-22,40.90,84.43,0050,-10.88,-0.48,10.40,87.42,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,9927,泰銘,2025-04-17,98.58,2025-04-16,99.00,-2.26,-2.26,-2.26,-2.26,-1.70,2.40,0.28,-5.94,-2.26,true,BREAK_MA60,2025-04-21,96.35,89.52,0050,-10.82,-5.46,5.36,91.98,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,9930,中聯資源,2025-03-14,70.70,2025-03-13,70.80,0.99,0.28,-6.65,-6.65,0.99,0.28,-3.39,8.06,-9.34,true,BREAK_MA60,2025-04-07,66.00,81.05,0050,-8.16,4.27,12.44,74.68,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,9930,中聯資源,2025-04-17,67.90,2025-04-16,67.80,0.29,0.29,0.29,0.29,3.09,7.36,17.23,9.57,0.00,true,BREAK_MA60,2025-04-18,68.10,88.69,0050,-10.82,-4.91,5.91,91.98,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,9931,欣高,2025-04-15,34.30,2025-04-14,34.15,-1.02,-1.02,-1.02,-1.02,0.29,1.75,2.62,1.31,-1.02,true,BREAK_MA60,2025-04-16,33.95,85.99,0050,-9.61,-2.29,7.32,96.07,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,9939,宏全,2025-04-17,153.00,2025-04-16,154.00,1.63,1.63,1.63,1.63,-1.31,1.63,0.33,-0.65,-0.98,true,BREAK_MA60,2025-04-18,155.50,83.33,0050,-10.82,-5.23,5.59,91.98,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,9942,茂順,2025-04-28,115.50,2025-04-25,115.50,0.43,1.30,1.30,0.00,0.43,1.30,1.30,1.30,-2.16,true,BREAK_MA60,2025-06-02,115.50,82.34,0050,-10.16,-3.75,6.41,60.45,3,2025-03-31,2025-04-25,STRUCTURAL_SHIFT_UP,MODERATE,
D_CRASH_SURVIVOR,9950,EMINENT LUGGAGE CORPORATION,2026-04-01,10.80,2026-03-31,10.75,-1.85,-1.85,-1.85,-1.85,-1.85,12.04,-1.39,,-3.24,true,BREAK_MA60,2026-04-10,10.60,73.28,0050,-8.13,2.38,10.51,75.94,4,2026-03-30,2026-03-31,STRUCTURAL_SHIFT_UP,MODERATE,
