signal_date,code,name,action,action_group,stage,score,signal_price,reason_tags,source_tab,source_report
2026-06-12,6219,FULL WANG INTERNATIONAL DEVELOP,WAIT,WATCH_GROUP,未就緒 NOT_READY,42.00,13.10,NOT_READY,watchlist,reports/report_20260612.html
2026-06-12,6220,YFC-BONEAGLE ELECTRIC CO,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,44.00,34.60,MAIN_RUN;上影;收弱,watchlist,reports/report_20260612.html
2026-06-12,6239,力成,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,40.00,347.50,OVERHEATED;追高,watchlist,reports/report_20260612.html
2026-06-12,6244,MOTECH INDUSTRIES INC,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,31.00,31.10,OVERHEATED;追高,watchlist,reports/report_20260612.html
2026-06-12,6265,KUEN CHAANG UPPERTECH CORP,WAIT,WATCH_GROUP,未就緒 NOT_READY,31.00,58.90,NOT_READY;上影;收弱,watchlist,reports/report_20260612.html
2026-06-12,6270,倍微,WAIT,WATCH_GROUP,未就緒 NOT_READY,35.00,34.40,NOT_READY;上影;收弱,watchlist,reports/report_20260612.html
2026-06-12,6271,同欣電,BUY,BUY_GROUP,,0.00,238.50,,market,reports/report_20260612.html
2026-06-12,6271,同欣電,WAIT,WATCH_GROUP,未就緒 NOT_READY,38.00,238.50,NOT_READY,watchlist,reports/report_20260612.html
2026-06-12,6292,AXIS CORPORATION,WAIT,WATCH_GROUP,未就緒 NOT_READY,34.00,60.50,NOT_READY;上影;收弱,watchlist,reports/report_20260612.html
2026-06-12,6405,悅城,REMOVE_FROM_WATCHLIST,REDUCE_GROUP,失敗 FAILED,39.00,69.30,FAILED;跌破支撐,watchlist,reports/report_20260612.html
2026-06-12,6411,AMAZING MICROELECTRONIC CORP,WAIT,WATCH_GROUP,未就緒 NOT_READY,34.00,97.70,NOT_READY;上影;收弱,watchlist,reports/report_20260612.html
2026-06-12,6414,樺漢,WAIT,WATCH_GROUP,未就緒 NOT_READY,35.00,375.50,NOT_READY;上影;收弱,watchlist,reports/report_20260612.html
2026-06-12,6432,今展科,WAIT,WATCH_GROUP,未就緒 NOT_READY,35.00,70.10,NOT_READY;上影;收弱,watchlist,reports/report_20260612.html
2026-06-12,6442,光聖,REMOVE_FROM_WATCHLIST,REDUCE_GROUP,失敗 FAILED,46.00,1855.00,FAILED;跌破支撐,watchlist,reports/report_20260612.html
2026-06-12,6443,元晶,HOLD,WATCH_GROUP,,0.00,41.75,,positions,reports/report_20260612.html
2026-06-12,6449,鈺邦,WAIT,WATCH_GROUP,未就緒 NOT_READY,35.00,421.00,NOT_READY,watchlist,reports/report_20260612.html
2026-06-12,6465,ATRACK TECHNOLOGY INC,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,43.00,60.90,OVERHEATED;追高,watchlist,reports/report_20260612.html
2026-06-12,6469,大樹,WAIT,WATCH_GROUP,未就緒 NOT_READY,47.00,76.50,NOT_READY;上影;收弱,watchlist,reports/report_20260612.html
2026-06-12,6570,APLEX TECHNOLOGY INC,WAIT,WATCH_GROUP,未就緒 NOT_READY,31.00,57.30,NOT_READY;上影;收弱,watchlist,reports/report_20260612.html
2026-06-12,6585,鼎基,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,47.00,136.00,MAIN_RUN,watchlist,reports/report_20260612.html
2026-06-12,6642,FUZETEC TECHNOLOGY CO LTD,WAIT,WATCH_GROUP,未就緒 NOT_READY,31.00,83.10,NOT_READY;上影;收弱,watchlist,reports/report_20260612.html
2026-06-12,6667,信紘科,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,51.00,269.50,BASE_BUILDING;上影;收弱,watchlist,reports/report_20260612.html
2026-06-12,6672,騰輝電子-KY,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,50.00,221.00,MAIN_RUN;上影;收弱,watchlist,reports/report_20260612.html
2026-06-12,6693,廣閎科,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,48.00,169.00,MAIN_RUN,watchlist,reports/report_20260612.html
2026-06-12,6757,台灣虎航,WAIT,WATCH_GROUP,未就緒 NOT_READY,40.00,56.60,NOT_READY,watchlist,reports/report_20260612.html
2026-06-12,6788,華景電,WAIT,WATCH_GROUP,未就緒 NOT_READY,42.00,421.00,NOT_READY,watchlist,reports/report_20260612.html
2026-06-12,6831,邁科,WAIT,WATCH_GROUP,未就緒 NOT_READY,31.00,727.00,NOT_READY;上影;收弱,watchlist,reports/report_20260612.html
2026-06-12,6841,長佳智能,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,60.00,60.80,BASE_BUILDING,watchlist,reports/report_20260612.html
2026-06-12,6885,全福生技,WAIT,WATCH_GROUP,未就緒 NOT_READY,34.00,23.05,NOT_READY;上影;收弱,watchlist,reports/report_20260612.html
2026-06-12,6901,鑽石投資,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,45.00,16.20,MAIN_RUN;上影;收弱,watchlist,reports/report_20260612.html
2026-06-12,7749,意騰-KY,WAIT,WATCH_GROUP,未就緒 NOT_READY,31.00,505.00,NOT_READY;上影;收弱,watchlist,reports/report_20260612.html
2026-06-12,7772,耀穎,STOP LOSS,REDUCE_GROUP,,0.00,141.00,,positions,reports/report_20260612.html
2026-06-12,7780,大研生醫*,WAIT,WATCH_GROUP,未就緒 NOT_READY,53.00,18.80,NOT_READY,watchlist,reports/report_20260612.html
2026-06-12,8021,尖點,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,31.00,522.00,OVERHEATED;追高,watchlist,reports/report_20260612.html
2026-06-12,8039,台虹,WAIT,WATCH_GROUP,未就緒 NOT_READY,38.00,149.50,NOT_READY,watchlist,reports/report_20260612.html
2026-06-12,8042,TAIWAN CHINSAN ELECTRONIC INDUS,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,30.00,170.50,OVERHEATED;追高,watchlist,reports/report_20260612.html
2026-06-12,8044,網家,WAIT,WATCH_GROUP,未就緒 NOT_READY,38.00,29.90,NOT_READY;上影;收弱,watchlist,reports/report_20260612.html
2026-06-12,8112,至上,WAIT,WATCH_GROUP,未就緒 NOT_READY,40.00,98.80,NOT_READY;上影;收弱,watchlist,reports/report_20260612.html
2026-06-12,8121,越峰,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,38.00,44.40,MAIN_RUN;上影;收弱,watchlist,reports/report_20260612.html
2026-06-12,8182,加高,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,31.00,53.60,OVERHEATED;追高,watchlist,reports/report_20260612.html
2026-06-12,8261,富鼎,WAIT,WATCH_GROUP,未就緒 NOT_READY,44.00,173.50,NOT_READY,watchlist,reports/report_20260612.html
2026-06-12,8358,金居,TAKE PROFIT,REDUCE_GROUP,,0.00,574.00,,positions,reports/report_20260612.html
2026-06-12,8383,CHEN FULL INT CO,WAIT,WATCH_GROUP,未就緒 NOT_READY,41.00,58.70,NOT_READY;上影;收弱,watchlist,reports/report_20260612.html
2026-06-12,8404,百和興業-KY,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,52.00,17.35,BASE_BUILDING;上影;收弱,watchlist,reports/report_20260612.html
2026-06-12,8422,可寧衛*,WAIT,WATCH_GROUP,未就緒 NOT_READY,35.00,29.00,NOT_READY;上影;收弱,watchlist,reports/report_20260612.html
2026-06-12,8476,台境*,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,44.00,19.65,MAIN_RUN,watchlist,reports/report_20260612.html
2026-06-12,8926,台汽電,PULLBACK_BUY,BUY_GROUP,主升 MAIN_RUN,45.00,74.20,MAIN_RUN;上影;收弱,watchlist,reports/report_20260612.html
2026-06-12,8932,智通*,WAIT,WATCH_GROUP,未就緒 NOT_READY,47.00,106.50,NOT_READY,watchlist,reports/report_20260612.html
2026-06-12,8996,高力,WAIT,WATCH_GROUP,未就緒 NOT_READY,35.00,1145.00,NOT_READY;上影;收弱,watchlist,reports/report_20260612.html
2026-06-12,9904,寶成,WAIT,WATCH_GROUP,未就緒 NOT_READY,45.00,26.65,NOT_READY,watchlist,reports/report_20260612.html
2026-06-12,9910,豐泰,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,32.00,91.90,MAIN_RUN;上影;收弱,watchlist,reports/report_20260612.html
2026-06-12,9917,中保科,PREPARE_ENTRY,BUY_GROUP,突破前 PRE_BREAKOUT,72.00,122.00,PRE_BREAKOUT,watchlist,reports/report_20260612.html
2026-06-12,9939,宏全,WAIT,WATCH_GROUP,未就緒 NOT_READY,58.00,133.50,NOT_READY,watchlist,reports/report_20260612.html
2026-06-12,9945,潤泰新,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,48.00,26.80,MAIN_RUN,watchlist,reports/report_20260612.html
2026-06-12,9946,三發地產,WAIT,WATCH_GROUP,未就緒 NOT_READY,41.00,17.95,NOT_READY;上影;收弱,watchlist,reports/report_20260612.html
2026-06-12,9958,世紀鋼,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,76.00,112.50,BASE_BUILDING;上影;收弱,watchlist,reports/report_20260612.html
2026-06-13,0050,元大台灣50,TAKE PROFIT,REDUCE_GROUP,,0.00,105.25,,positions,reports/report_20260613.html
2026-06-13,0052,富邦科技,TAKE PROFIT,REDUCE_GROUP,,0.00,61.60,,positions,reports/report_20260613.html
2026-06-13,00878,國泰永續高股息,TAKE PROFIT,REDUCE_GROUP,,0.00,32.61,,positions,reports/report_20260613.html
2026-06-13,00892,富邦台灣半導體,TAKE PROFIT,REDUCE_GROUP,,0.00,44.35,,positions,reports/report_20260613.html
2026-06-13,1104,環泥,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,80.00,29.10,BASE_BUILDING,watchlist,reports/report_20260613.html
2026-06-13,1210,大成,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,62.00,55.80,BASE_BUILDING,watchlist,reports/report_20260613.html
2026-06-13,1402,遠東新,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,60.00,27.55,BASE_BUILDING;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,1708,東鹼,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,58.00,47.40,MAIN_RUN,watchlist,reports/report_20260613.html
2026-06-13,1727,中華化,REMOVE_FROM_WATCHLIST,REDUCE_GROUP,失敗 FAILED,31.00,85.60,FAILED;跌破支撐,watchlist,reports/report_20260613.html
2026-06-13,1786,科妍,WAIT,WATCH_GROUP,未就緒 NOT_READY,55.00,56.00,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,1789,神隆,WAIT,WATCH_GROUP,未就緒 NOT_READY,41.00,20.10,NOT_READY,watchlist,reports/report_20260613.html
2026-06-13,1808,潤隆,WAIT,WATCH_GROUP,未就緒 NOT_READY,67.00,32.60,NOT_READY,watchlist,reports/report_20260613.html
2026-06-13,1907,永豐餘,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,61.00,26.25,BASE_BUILDING;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,2025,千興,WAIT,WATCH_GROUP,未就緒 NOT_READY,48.00,15.00,NOT_READY,watchlist,reports/report_20260613.html
2026-06-13,2030,彰源,WAIT,WATCH_GROUP,未就緒 NOT_READY,50.00,18.65,NOT_READY,watchlist,reports/report_20260613.html
2026-06-13,2059,川湖,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,48.00,6960.00,MAIN_RUN,watchlist,reports/report_20260613.html
2026-06-13,2241,艾姆勒,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,42.00,44.55,MAIN_RUN,watchlist,reports/report_20260613.html
2026-06-13,2243,宏旭-KY,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,39.00,40.90,OVERHEATED;追高,watchlist,reports/report_20260613.html
2026-06-13,2301,光寶科,SELL,REDUCE_GROUP,,0.00,207.50,,positions,reports/report_20260613.html
2026-06-13,2313,華通,WAIT,WATCH_GROUP,未就緒 NOT_READY,31.00,256.02,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,2313,華通,REDUCE,REDUCE_GROUP,,0.00,256.02,,positions,reports/report_20260613.html
2026-06-13,2317,鴻海,TAKE PROFIT,REDUCE_GROUP,,0.00,267.50,,positions,reports/report_20260613.html
2026-06-13,2327,國巨,TAKE PROFIT,REDUCE_GROUP,,0.00,940.00,,positions,reports/report_20260613.html
2026-06-13,2330,台積電,TAKE PROFIT,REDUCE_GROUP,,0.00,2375.00,,positions,reports/report_20260613.html
2026-06-13,2348,海悅,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,44.00,72.60,OVERHEATED;追高,watchlist,reports/report_20260613.html
2026-06-13,2356,英業達,TAKE PROFIT,REDUCE_GROUP,,0.00,67.10,,positions,reports/report_20260613.html
2026-06-13,2412,中華電,TAKE PROFIT,REDUCE_GROUP,,0.00,145.50,,positions,reports/report_20260613.html
2026-06-13,2413,環科,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,41.00,62.50,OVERHEATED;追高,watchlist,reports/report_20260613.html
2026-06-13,2449,京元電子,SELL,REDUCE_GROUP,,0.00,281.00,,positions,reports/report_20260613.html
2026-06-13,2457,飛宏,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,50.00,29.65,MAIN_RUN;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,2462,良得電,WAIT,WATCH_GROUP,未就緒 NOT_READY,35.00,25.40,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,2478,大毅,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,39.00,188.50,OVERHEATED;追高,watchlist,reports/report_20260613.html
2026-06-13,2484,希華,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,48.00,73.30,OVERHEATED;追高,watchlist,reports/report_20260613.html
2026-06-13,2485,兆赫,SELL,REDUCE_GROUP,,0.00,63.70,,positions,reports/report_20260613.html
2026-06-13,2493,揚博,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,34.00,227.50,OVERHEATED;追高,watchlist,reports/report_20260613.html
2026-06-13,2497,怡利電,WAIT,WATCH_GROUP,未就緒 NOT_READY,35.00,62.30,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,2501,國建,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,41.00,27.00,OVERHEATED;追高,watchlist,reports/report_20260613.html
2026-06-13,2504,國產,WAIT,WATCH_GROUP,未就緒 NOT_READY,46.00,36.65,NOT_READY,watchlist,reports/report_20260613.html
2026-06-13,2505,國揚,WAIT,WATCH_GROUP,未就緒 NOT_READY,38.00,18.75,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,2520,冠德,WAIT,WATCH_GROUP,未就緒 NOT_READY,48.00,34.75,NOT_READY,watchlist,reports/report_20260613.html
2026-06-13,2534,宏盛,WAIT,WATCH_GROUP,未就緒 NOT_READY,48.00,18.70,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,2536,宏普,WAIT,WATCH_GROUP,未就緒 NOT_READY,55.00,21.70,NOT_READY,watchlist,reports/report_20260613.html
2026-06-13,2540,愛山林,WAIT,WATCH_GROUP,未就緒 NOT_READY,31.00,53.50,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,2542,興富發,WAIT,WATCH_GROUP,未就緒 NOT_READY,35.00,45.45,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,2543,皇昌,WAIT,WATCH_GROUP,未就緒 NOT_READY,42.00,46.80,NOT_READY,watchlist,reports/report_20260613.html
2026-06-13,2547,日勝生,WAIT,WATCH_GROUP,未就緒 NOT_READY,51.00,11.00,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,2597,潤弘,WAIT,WATCH_GROUP,未就緒 NOT_READY,35.00,190.50,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,2607,榮運,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,48.00,50.10,BASE_BUILDING;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,2617,台航,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,59.00,30.25,BASE_BUILDING,watchlist,reports/report_20260613.html
2026-06-13,2636,台驊控股,PREPARE_ENTRY,BUY_GROUP,突破前 PRE_BREAKOUT,72.00,71.10,PRE_BREAKOUT;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,2645,長榮航太,WAIT,WATCH_GROUP,未就緒 NOT_READY,45.00,170.50,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,2801,彰銀,WAIT,WATCH_GROUP,未就緒 NOT_READY,54.00,22.65,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,2820,華票,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,61.00,17.75,BASE_BUILDING,watchlist,reports/report_20260613.html
2026-06-13,2834,臺企銀,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,65.00,17.30,BASE_BUILDING;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,2834,臺企銀,TAKE PROFIT,REDUCE_GROUP,,0.00,17.30,,positions,reports/report_20260613.html
2026-06-13,2836,高雄銀,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,65.00,12.25,OVERHEATED;追高,watchlist,reports/report_20260613.html
2026-06-13,2838,聯邦銀,PREPARE_ENTRY,BUY_GROUP,突破前 PRE_BREAKOUT,65.00,21.90,PRE_BREAKOUT;量不足,watchlist,reports/report_20260613.html
2026-06-13,2845,遠東銀,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,62.00,12.85,BASE_BUILDING;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,2850,新產,WAIT,WATCH_GROUP,未就緒 NOT_READY,48.00,148.00,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,2851,中再保,WAIT,WATCH_GROUP,未就緒 NOT_READY,62.00,38.00,NOT_READY,watchlist,reports/report_20260613.html
2026-06-13,2881,富邦金,TAKE PROFIT,REDUCE_GROUP,,0.00,127.50,,positions,reports/report_20260613.html
2026-06-13,2882,國泰金,TAKE PROFIT,REDUCE_GROUP,,0.00,104.00,,positions,reports/report_20260613.html
2026-06-13,2883,凱基金,WAIT,WATCH_GROUP,未就緒 NOT_READY,54.00,28.80,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,2884,玉山金,WAIT,WATCH_GROUP,未就緒 NOT_READY,68.00,34.65,NOT_READY,watchlist,reports/report_20260613.html
2026-06-13,2891,中信金,TAKE PROFIT,REDUCE_GROUP,,0.00,70.10,,positions,reports/report_20260613.html
2026-06-13,2892,第一金,TAKE PROFIT,REDUCE_GROUP,,0.00,31.30,,positions,reports/report_20260613.html
2026-06-13,2897,王道銀行,PREPARE_ENTRY,BUY_GROUP,突破前 PRE_BREAKOUT,66.00,10.50,PRE_BREAKOUT;量不足,watchlist,reports/report_20260613.html
2026-06-13,2903,遠百,PREPARE_ENTRY,BUY_GROUP,突破前 PRE_BREAKOUT,66.00,24.20,PRE_BREAKOUT,watchlist,reports/report_20260613.html
2026-06-13,2905,三商,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,64.00,15.40,OVERHEATED;追高,watchlist,reports/report_20260613.html
2026-06-13,3003,健和興,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,50.00,63.50,OVERHEATED;追高,watchlist,reports/report_20260613.html
2026-06-13,3004,豐達科,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,52.00,138.00,BASE_BUILDING;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,3016,嘉晶,TAKE PROFIT,REDUCE_GROUP,,0.00,125.00,,positions,reports/report_20260613.html
2026-06-13,3022,威強電,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,65.00,85.30,MAIN_RUN,watchlist,reports/report_20260613.html
2026-06-13,3025,星通,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,44.00,74.20,BASE_BUILDING;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,3026,禾伸堂,TAKE PROFIT,REDUCE_GROUP,,0.00,840.00,,positions,reports/report_20260613.html
2026-06-13,3033,威健,WAIT,WATCH_GROUP,未就緒 NOT_READY,40.00,49.60,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,3037,欣興,SELL,REDUCE_GROUP,,0.00,960.00,,positions,reports/report_20260613.html
2026-06-13,3042,晶技,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,31.00,243.50,OVERHEATED;追高,watchlist,reports/report_20260613.html
2026-06-13,3048,益登,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,35.00,73.50,MAIN_RUN;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,3056,富華新,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,68.00,15.35,BASE_BUILDING,watchlist,reports/report_20260613.html
2026-06-13,3088,AXIOMTEK CO,WAIT,WATCH_GROUP,未就緒 NOT_READY,40.00,140.50,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,3090,日電貿,BUY,BUY_GROUP,,0.00,281.50,,market,reports/report_20260613.html
2026-06-13,3093,港建*,WAIT,WATCH_GROUP,未就緒 NOT_READY,38.00,64.70,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,3149,正達,TAKE PROFIT,REDUCE_GROUP,,0.00,87.40,,positions,reports/report_20260613.html
2026-06-13,3152,ADVANCED CERAMIC X CORP,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,48.00,393.58,MAIN_RUN,watchlist,reports/report_20260613.html
2026-06-13,3167,大量,REMOVE_FROM_WATCHLIST,REDUCE_GROUP,失敗 FAILED,31.00,839.00,FAILED;跌破支撐,watchlist,reports/report_20260613.html
2026-06-13,3221,台嘉碩,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,35.00,63.70,MAIN_RUN;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,3290,東浦,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,31.00,62.50,OVERHEATED;追高,watchlist,reports/report_20260613.html
2026-06-13,3293,鈊象,WAIT,WATCH_GROUP,未就緒 NOT_READY,31.00,751.00,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,3321,同泰,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,42.00,22.45,MAIN_RUN,watchlist,reports/report_20260613.html
2026-06-13,3322,建舜電,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,40.00,15.50,OVERHEATED;追高,watchlist,reports/report_20260613.html
2026-06-13,3362,ABILITY OPTO-ELECTRONICS TECHNO,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,32.00,176.50,OVERHEATED;追高,watchlist,reports/report_20260613.html
2026-06-13,3441,UNIQUE OPTO-ELECTRONICS CO LTD,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,28.00,73.70,OVERHEATED;追高,watchlist,reports/report_20260613.html
2026-06-13,3481,群創,REDUCE,REDUCE_GROUP,,0.00,51.40,,positions,reports/report_20260613.html
2026-06-13,3491,昇達科,STOP LOSS,REDUCE_GROUP,,0.00,1555.00,,positions,reports/report_20260613.html
2026-06-13,3504,揚明光,REMOVE_FROM_WATCHLIST,REDUCE_GROUP,失敗 FAILED,31.00,82.10,FAILED;跌破支撐,watchlist,reports/report_20260613.html
2026-06-13,3520,華盈,WAIT,WATCH_GROUP,未就緒 NOT_READY,35.00,16.70,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,3532,台勝科,BUY,BUY_GROUP,,0.00,359.00,,market,reports/report_20260613.html
2026-06-13,3550,聯穎,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,40.00,28.05,MAIN_RUN;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,3630,新鉅科,WAIT,WATCH_GROUP,未就緒 NOT_READY,35.00,30.50,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,3703,欣陸,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,58.00,22.00,BASE_BUILDING,watchlist,reports/report_20260613.html
2026-06-13,3707,漢磊,TAKE PROFIT,REDUCE_GROUP,,0.00,81.70,,positions,reports/report_20260613.html
2026-06-13,4155,訊映,WAIT,WATCH_GROUP,未就緒 NOT_READY,44.00,15.00,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,4162,PHARMAENGINE INC,WAIT,WATCH_GROUP,未就緒 NOT_READY,46.00,57.30,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,4164,承業醫,WAIT,WATCH_GROUP,未就緒 NOT_READY,48.00,30.80,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,4513,FALCON MACHINE TOOLS,WAIT,WATCH_GROUP,未就緒 NOT_READY,38.00,15.75,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,4542,科嶠,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,42.00,360.00,MAIN_RUN,watchlist,reports/report_20260613.html
2026-06-13,4542,科嶠,BUY,BUY_GROUP,,0.00,360.00,,market,reports/report_20260613.html
2026-06-13,4739,康普,WAIT,WATCH_GROUP,未就緒 NOT_READY,35.00,122.50,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,4763,材料*-KY,WAIT,WATCH_GROUP,未就緒 NOT_READY,48.00,44.80,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,4915,致伸,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,52.00,77.50,BASE_BUILDING;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,4919,新唐,SELL,REDUCE_GROUP,,0.00,193.00,,positions,reports/report_20260613.html
2026-06-13,4923,Force Mos,BUY,BUY_GROUP,,0.00,51.00,,market,reports/report_20260613.html
2026-06-13,4931,新盛力,WAIT,WATCH_GROUP,未就緒 NOT_READY,35.00,252.00,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,4971,IET-KY,TAKE PROFIT,REDUCE_GROUP,,0.00,551.00,,positions,reports/report_20260613.html
2026-06-13,4976,佳凌,WAIT,WATCH_GROUP,未就緒 NOT_READY,31.00,34.60,NOT_READY;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,4989,榮科,SELL,REDUCE_GROUP,,0.00,80.80,,positions,reports/report_20260613.html
2026-06-13,5210,寶碩,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,51.00,31.00,BASE_BUILDING;上影;收弱,watchlist,reports/report_20260613.html
2026-06-13,5289,宜鼎,WAIT,WATCH_GROUP,未就緒 NOT_READY,38.00,1920.00,NOT_READY,watchlist,reports/report_20260613.html
2026-06-13,5425,TAIWAN SEMICONDUCTOR CO,BUY,BUY_GROUP,,0.00,101.00,,market,reports/report_20260613.html
2026-06-13,5426,振發,WAIT,WATCH_GROUP,未就緒 NOT_READY,38.00,35.60,NOT_READY,watchlist,reports/report_20260613.html
